Frequency(MHz),Power(dBmV/100kHz)_20260203_064235
225.0981,-52.78
225.1981,-52.87
225.2981,-54.94
225.3981,-56.07
225.4981,-54.94
225.5981,-54.29
225.6981,-53.91
225.7981,-53.91
225.8981,-52.69
225.9981,-51.37
226.0981,-52.59
226.1981,-51.84
226.2981,-51.74
226.3981,-53.25
226.4981,-54.38
226.5981,-54.66
226.6981,-56.07
226.7981,-57.11
226.8981,-59.18
226.9981,-56.45
227.0981,-55.23
227.1981,-55.42
227.2981,-53.72
227.3981,-52.22
227.4981,-51.46
227.5981,-52.31
227.6981,-51.37
227.7981,-50.8
227.8981,-52.03
227.9981,-53.82
228.0981,-55.42
228.1981,-57.3
228.2981,-57.77
228.3981,-57.2
228.4981,-56.17
228.5981,-54.38
228.6981,-52.12
228.7981,-53.06
228.8981,-52.69
228.9981,-52.12
229.0981,-52.12
229.1981,-53.16
229.2981,-54.19
229.3981,-53.53
229.4981,-54.76
229.5981,-55.7
229.6981,-54.66
229.7981,-55.13
229.8981,-55.13
229.9981,-54.19
230.0981,-52.97
230.1981,-51.27
230.2981,-51.84
230.3981,-53.34
230.4981,-52.87
230.5981,-55.04
230.6981,-56.45
230.7981,-57.2
230.8981,-58.9
230.9981,-57.58
231.0981,-55.42
231.1981,-53.06
231.2981,-52.4
231.3981,-53.53
231.4981,-52.4
231.5981,-51.56
231.6981,-50.99
231.7981,-52.31
231.8981,-53.34
231.9981,-54.47
232.0981,-54.66
232.1981,-55.51
232.2981,-54.85
232.3981,-55.7
232.4981,-54.94
232.5981,-54.19
232.6981,-53.72
232.7981,-53.06
232.8981,-53.34
232.9981,-51.84
233.0981,-50.99
233.1981,-52.22
233.2981,-52.03
233.3981,-52.4
233.4981,-53.63
233.5981,-54.76
233.6981,-55.89
233.7981,-55.98
233.8981,-55.98
233.9981,-54.1
234.0981,-54.19
234.1981,-53.63
234.2981,-53.53
234.3981,-53.72
234.4981,-54.66
234.5981,-55.98
234.6981,-55.23
234.7981,-54.19
234.8981,-54.66
234.9981,-54.1
235.0981,-53.91
235.1981,-54.85
235.2981,-53.63
235.3981,-52.87
235.4981,-51.46
235.5981,-51.65
235.6981,-52.59
235.7981,-52.59
235.8981,-51.74
235.9981,-52.22
236.0981,-53.06
236.1981,-56.92
236.2981,-56.73
236.3981,-57.2
236.4981,-56.92
236.5981,-56.36
236.6981,-54.0
236.7981,-52.4
236.8981,-51.74
236.9981,-52.87
237.0981,-51.56
237.1981,-51.93
237.2981,-53.44
237.3981,-54.47
237.4981,-55.51
237.5981,-54.85
237.6981,-54.85
237.7981,-55.89
237.8981,-56.73
237.9981,-56.73
238.0981,-55.04
238.1981,-53.44
238.2981,-54.0
238.3981,-53.72
238.4981,-51.27
238.5981,-51.65
238.6981,-53.25
238.7981,-53.34
238.8981,-55.04
238.9981,-57.67
239.0981,-56.92
239.1981,-55.98
239.2981,-55.6
239.3981,-54.1
239.4981,-51.74
239.5981,-52.22
239.6981,-51.93
239.7981,-53.34
239.8981,-54.57
239.9981,-56.07
240.0981,-55.04
240.1981,-55.04
240.2981,-56.17
240.3981,-56.45
240.4981,-55.89
240.5981,-55.98
240.6981,-55.89
240.7981,-52.4
240.8981,-52.12
240.9981,-52.69
241.0981,-51.18
241.1981,-51.65
241.2981,-52.22
241.3981,-53.34
241.4981,-53.34
241.5981,-54.47
241.6981,-56.17
241.7981,-56.83
241.8981,-55.7
241.9981,-56.73
242.0981,-55.04
242.1981,-53.44
242.2981,-53.72
242.3981,-54.1
242.4981,-53.53
242.5981,-53.82
242.6981,-52.5
242.7981,-52.59
242.8981,-52.4
242.9981,-53.25
243.0981,-54.76
243.1981,-56.17
243.2981,-56.17
243.3981,-56.64
243.4981,-55.04
243.5981,-53.16
243.6981,-53.16
243.7981,-53.06
243.8981,-54.19
243.9981,-54.0
244.0981,-54.19
244.1981,-55.04
244.2981,-56.36
244.3981,-55.6
244.4981,-54.94
244.5981,-56.07
244.6981,-55.04
244.7981,-54.1
244.8981,-53.06
244.9981,-53.63
245.0981,-54.47
245.1981,-54.19
245.2981,-53.63
245.3981,-52.4
245.4981,-53.63
245.5981,-54.47
245.6981,-55.98
245.7981,-58.14
245.8981,-58.14
245.9981,-56.45
246.0981,-56.07
246.1981,-55.13
246.2981,-53.72
246.3981,-54.94
246.4981,-53.91
246.5981,-52.78
246.6981,-53.91
246.7981,-54.29
246.8981,-53.63
246.9981,-54.57
247.0981,-54.94
247.1981,-55.13
247.2981,-55.79
247.3981,-55.13
247.4981,-55.51
247.5981,-53.63
247.6981,-53.16
247.7981,-54.29
247.8981,-55.13
247.9981,-53.63
248.0981,-53.91
248.1981,-54.76
248.2981,-55.51
248.3981,-55.13
248.4981,-55.7
248.5981,-55.7
248.6981,-54.57
248.7981,-55.42
248.8981,-54.1
248.9981,-51.56
249.0981,-52.03
249.1981,-52.97
249.2981,-54.19
249.3981,-54.38
249.4981,-54.57
249.5981,-54.0
249.6981,-56.26
249.7981,-57.96
249.8981,-58.24
249.9981,-56.92
250.0981,-56.64
250.1981,-55.04
250.2981,-54.66
250.3981,-53.44
250.4981,-52.31
250.5981,-51.65
250.6981,-52.12
250.7981,-52.31
250.8981,-53.72
250.9981,-53.34
251.0981,-52.4
251.1981,-53.53
251.2981,-55.6
251.3981,-56.36
251.4981,-56.36
251.5981,-56.45
251.6981,-54.94
251.7981,-53.34
251.8981,-54.0
251.9981,-53.63
252.0981,-52.59
252.1981,-54.19
252.2981,-55.23
252.3981,-56.17
252.4981,-57.02
252.5981,-55.13
252.6981,-55.23
252.7981,-56.73
252.8981,-55.42
252.9981,-54.19
253.0981,-54.38
253.1981,-53.82
253.2981,-53.53
253.3981,-54.1
253.4981,-54.66
253.5981,-55.23
253.6981,-56.83
253.7981,-55.42
253.8981,-55.79
253.9981,-56.26
254.0981,-55.42
254.1981,-56.17
254.2981,-54.19
254.3981,-53.44
254.4981,-52.4
254.5981,-53.06
254.6981,-53.44
254.7981,-53.82
254.8981,-53.82
254.9981,-53.34
255.0981,-54.1
255.1981,-54.38
255.2981,-56.54
255.3981,-57.39
255.4981,-57.3
255.5981,-57.2
255.6981,-56.17
255.7981,-54.66
255.8981,-52.69
255.9981,-52.5
256.0981,-52.03
256.1981,-52.03
256.2981,-52.5
256.3981,-53.53
256.4981,-53.63
256.5981,-53.34
256.6981,-54.0
256.7981,-55.79
256.8981,-56.07
256.9981,-55.98
257.0981,-55.51
257.1981,-54.1
257.2981,-52.31
257.3981,-51.65
257.4981,-52.78
257.5981,-53.25
257.6981,-54.85
257.7981,-55.6
257.8981,-57.02
257.9981,-55.98
258.0981,-55.7
258.1981,-55.98
258.2981,-55.32
258.3981,-52.78
258.4981,-52.78
258.5981,-52.03
258.6981,-51.37
258.7981,-52.59
258.8981,-51.65
258.9981,-53.34
259.0981,-54.1
259.1981,-54.47
259.2981,-54.94
259.3981,-56.26
259.4981,-57.86
259.5981,-58.43
259.6981,-57.11
259.7981,-55.51
259.8981,-54.76
259.9981,-54.66
260.0981,-53.16
260.1981,-51.84
260.2981,-52.22
260.3981,-52.87
260.4981,-53.25
260.5981,-54.1
260.6981,-55.79
260.7981,-56.17
260.8981,-56.64
260.9981,-56.26
261.0981,-56.07
261.1981,-54.85
261.2981,-54.76
261.3981,-53.16
261.4981,-52.69
261.5981,-54.1
261.6981,-53.91
261.7981,-55.04
261.8981,-55.32
261.9981,-56.36
262.0981,-56.64
262.1981,-55.98
262.2981,-54.85
262.3981,-54.1
262.4981,-53.53
262.5981,-53.44
262.6981,-53.72
262.7981,-54.66
262.8981,-53.82
262.9981,-52.31
263.0981,-53.16
263.1981,-55.04
263.2981,-56.07
263.3981,-56.73
263.4981,-58.05
263.5981,-57.2
263.6981,-55.89
263.7981,-56.26
263.8981,-55.32
263.9981,-54.38
264.0981,-53.82
264.1981,-54.19
264.2981,-54.0
264.3981,-52.69
264.4981,-51.46
264.5981,-53.25
264.6981,-54.76
264.7981,-57.2
264.8981,-58.33
264.9981,-57.02
265.0981,-56.26
265.1981,-57.2
265.2981,-55.13
265.3981,-54.1
265.4981,-53.72
265.5981,-54.0
265.6981,-54.38
265.7981,-53.63
265.8981,-55.04
265.9981,-55.79
266.0981,-56.83
266.1981,-57.58
266.2981,-57.02
266.3981,-57.11
266.4981,-55.04
266.5981,-53.34
266.6981,-53.82
266.7981,-54.57
266.8981,-55.23
266.9981,-55.79
267.0981,-54.94
267.1981,-55.51
267.2981,-56.45
267.3981,-55.51
267.4981,-56.07
267.5981,-55.51
267.6981,-56.45
267.7981,-56.36
267.8981,-54.85
267.9981,-53.34
268.0981,-53.82
268.1981,-52.69
268.2981,-52.5
268.3981,-53.25
268.4981,-53.63
268.5981,-53.06
268.6981,-54.94
268.7981,-57.49
268.8981,-57.49
268.9981,-58.33
269.0981,-56.64
269.1981,-54.85
269.2981,-55.42
269.3981,-55.23
269.4981,-54.29
269.5981,-53.63
269.6981,-53.82
269.7981,-53.91
269.8981,-54.38
269.9981,-54.85
270.0981,-55.04
270.1981,-55.7
270.2981,-55.7
270.3981,-56.36
270.4981,-55.79
270.5981,-55.98
270.6981,-55.89
270.7981,-55.6
270.8981,-54.47
270.9981,-54.1
271.0981,-53.25
271.1981,-55.04
271.2981,-55.32
271.3981,-56.64
271.4981,-55.98
271.5981,-57.3
271.6981,-56.83
271.7981,-56.07
271.8981,-54.38
271.9981,-53.91
272.0981,-54.1
272.1981,-54.57
272.2981,-54.38
272.3981,-53.91
272.4981,-54.38
272.5981,-54.1
272.6981,-55.79
272.7981,-56.73
272.8981,-57.39
272.9981,-57.3
273.0981,-56.83
273.1981,-55.98
273.2981,-56.17
273.3981,-56.17
273.4981,-55.98
273.5981,-52.59
273.6981,-52.78
273.7981,-52.69
273.8981,-52.87
273.9981,-54.1
274.0981,-56.83
274.1981,-56.17
274.2981,-55.98
274.3981,-55.42
274.4981,-55.89
274.5981,-56.07
274.6981,-54.85
274.7981,-56.26
274.8981,-55.51
274.9981,-54.66
275.0981,-54.85
275.1981,-56.17
275.2981,-55.51
275.3981,-55.23
275.4981,-56.64
275.5981,-57.39
275.6981,-56.36
275.7981,-56.54
275.8981,-57.02
275.9981,-54.76
276.0981,-52.87
276.1981,-54.29
276.2981,-55.79
276.3981,-52.78
276.4981,-52.5
276.5981,-55.04
276.6981,-54.1
276.7981,-56.45
276.8981,-59.37
276.9981,-59.37
277.0981,-58.24
277.1981,-57.2
277.2981,-57.39
277.3981,-56.54
277.4981,-55.6
277.5981,-54.47
277.6981,-55.6
277.7981,-54.19
277.8981,-53.53
277.9981,-54.47
278.0981,-54.66
278.1981,-55.32
278.2981,-57.39
278.3981,-56.92
278.4981,-57.11
278.5981,-58.33
278.6981,-57.02
278.7981,-58.24
278.8981,-54.94
278.9981,-54.94
279.0981,-54.57
279.1981,-55.04
279.2981,-56.45
279.3981,-56.36
279.4981,-56.26
279.5981,-56.64
279.6981,-56.54
279.7981,-54.29
279.8981,-54.38
279.9981,-55.13
280.0981,-55.42
280.1981,-56.83
280.2981,-55.32
280.3981,-55.42
280.4981,-56.07
280.5981,-56.83
280.6981,-56.36
280.7981,-55.32
280.8981,-57.11
280.9981,-57.3
281.0981,-58.43
281.1981,-58.8
281.2981,-57.49
281.3981,-57.02
281.4981,-55.32
281.5981,-52.97
281.6981,-52.4
281.7981,-52.59
281.8981,-54.29
281.9981,-55.32
282.0981,-54.19
282.1981,-56.07
282.2981,-56.54
282.3981,-57.39
282.4981,-58.24
282.5981,-58.14
282.6981,-57.11
282.7981,-56.73
282.8981,-57.77
282.9981,-57.39
283.0981,-55.51
283.1981,-55.32
283.2981,-55.89
283.3981,-55.51
283.4981,-55.51
283.5981,-55.32
283.6981,-56.36
283.7981,-56.92
283.8981,-55.6
283.9981,-55.7
284.0981,-57.77
284.1981,-57.58
284.2981,-55.32
284.3981,-54.1
284.4981,-55.32
284.5981,-57.77
284.6981,-56.17
284.7981,-56.07
284.8981,-57.39
284.9981,-58.9
285.0981,-57.49
285.1981,-57.2
285.2981,-58.24
285.3981,-55.89
285.4981,-55.42
285.5981,-55.42
285.6981,-57.11
285.7981,-55.79
285.8981,-54.66
285.9981,-54.1
286.0981,-53.82
286.1981,-55.51
286.2981,-56.07
286.3981,-57.96
286.4981,-57.58
286.5981,-57.58
286.6981,-58.71
286.7981,-58.05
286.8981,-57.11
286.9981,-56.73
287.0981,-54.47
287.1981,-53.91
287.2981,-54.1
287.3981,-54.1
287.4981,-54.1
287.5981,-55.79
287.6981,-56.36
287.7981,-56.45
287.8981,-57.58
287.9981,-57.86
288.0981,-55.79
288.1981,-57.2
288.2981,-57.3
288.3981,-56.92
288.4981,-55.79
288.5981,-56.36
288.6981,-55.98
288.7981,-54.94
288.8981,-57.58
288.9981,-57.58
289.0981,-56.92
289.1981,-57.49
289.2981,-57.11
289.3981,-56.92
289.4981,-55.98
289.5981,-55.42
289.6981,-55.79
289.7981,-55.13
289.8981,-52.87
289.9981,-52.4
290.0981,-54.1
290.1981,-54.76
290.2981,-57.02
290.3981,-58.05
290.4981,-58.24
290.5981,-57.86
290.6981,-57.96
290.7981,-57.49
290.8981,-56.26
290.9981,-55.7
291.0981,-55.6
291.1981,-55.7
291.2981,-55.98
291.3981,-54.85
291.4981,-55.23
291.5981,-55.13
291.6981,-55.23
291.7981,-56.36
291.8981,-57.49
291.9981,-58.9
292.0981,-58.33
292.1981,-57.67
292.2981,-57.2
292.3981,-56.26
292.4981,-56.54
292.5981,-55.79
292.6981,-54.47
292.7981,-54.85
292.8981,-54.94
292.9981,-56.26
293.0981,-56.26
293.1981,-57.58
293.2981,-57.77
293.3981,-56.73
293.4981,-56.83
293.5981,-57.77
293.6981,-56.17
293.7981,-55.6
293.8981,-55.32
293.9981,-55.79
294.0981,-56.26
294.1981,-57.2
294.2981,-57.3
294.3981,-59.27
294.4981,-59.09
294.5981,-56.73
294.6981,-56.73
294.7981,-57.67
294.8981,-57.86
294.9981,-55.89
295.0981,-55.32
295.1981,-55.04
295.2981,-54.66
295.3981,-53.34
295.4981,-54.1
295.5981,-56.07
295.6981,-55.79
295.7981,-56.26
295.8981,-57.2
295.9981,-57.11
296.0981,-57.49
296.1981,-56.73
296.2981,-57.11
296.3981,-56.54
296.4981,-56.36
296.5981,-55.51
296.6981,-54.76
296.7981,-54.1
296.8981,-54.57
296.9981,-54.38
297.0981,-55.04
297.1981,-57.49
297.2981,-56.83
297.3981,-57.86
297.4981,-57.2
297.5981,-57.3
297.6981,-57.58
297.7981,-56.54
297.8981,-55.04
297.9981,-54.85
298.0981,-55.04
298.1981,-55.79
298.2981,-57.02
298.3981,-57.58
298.4981,-59.37
298.5981,-58.99
298.6981,-58.71
298.7981,-58.43
298.8981,-58.33
298.9981,-57.39
299.8981,-82.52
299.9981,-55.13
300.0981,-54.66
300.1981,-54.29
300.2981,-54.94
300.3981,-55.04
300.4981,-52.78
300.5981,-53.16
300.6981,-54.85
300.7981,-54.85
300.8981,-55.79
300.9981,-57.2
301.0981,-58.24
301.1981,-58.8
301.2981,-58.8
301.3981,-58.33
301.4981,-57.49
301.5981,-56.26
301.6981,-54.29
301.7981,-53.44
301.8981,-54.38
301.9981,-57.02
302.0981,-57.11
302.1981,-56.92
302.2981,-56.92
302.3981,-56.45
302.4981,-57.86
302.5981,-56.26
302.6981,-56.92
302.7981,-56.73
302.8981,-56.83
302.9981,-56.64
303.0981,-57.02
303.1981,-56.73
303.2981,-55.89
303.3981,-57.02
303.4981,-56.17
303.5981,-56.45
303.6981,-56.92
303.7981,-59.18
303.8981,-58.43
303.9981,-57.96
304.0981,-58.43
304.1981,-55.6
304.2981,-55.6
304.3981,-56.26
304.4981,-56.36
304.5981,-54.66
304.6981,-56.07
304.7981,-57.58
304.8981,-58.14
304.9981,-57.86
305.0981,-57.58
305.1981,-56.73
305.2981,-57.11
305.3981,-58.14
305.4981,-58.05
305.5981,-55.89
305.6981,-54.57
305.7981,-54.76
305.8981,-55.23
305.9981,-55.32
306.0981,-55.23
306.1981,-55.6
306.2981,-56.83
306.3981,-57.86
306.4981,-57.58
306.5981,-56.92
306.6981,-58.52
306.7981,-58.24
306.8981,-58.24
306.9981,-56.83
307.0981,-57.02
307.1981,-56.64
307.2981,-55.04
307.3981,-57.39
307.4981,-58.14
307.5981,-58.24
307.6981,-59.37
307.7981,-57.39
307.8981,-56.07
307.9981,-55.32
308.0981,-56.17
308.1981,-56.26
308.2981,-55.98
308.3981,-56.73
308.4981,-56.54
308.5981,-55.42
308.6981,-55.23
308.7981,-55.42
308.8981,-55.7
308.9981,-55.79
309.0981,-56.73
309.1981,-58.14
309.2981,-58.71
309.3981,-58.24
309.4981,-56.83
309.5981,-57.3
309.6981,-56.36
309.7981,-54.94
309.8981,-54.66
309.9981,-55.42
310.0981,-55.79
310.1981,-55.6
310.2981,-56.73
310.3981,-58.05
310.4981,-58.43
310.5981,-58.43
310.6981,-58.43
310.7981,-56.83
310.8981,-57.67
310.9981,-58.43
311.0981,-57.02
311.1981,-56.54
311.2981,-56.07
311.3981,-55.98
311.4981,-55.04
311.5981,-55.32
311.6981,-54.94
311.7981,-56.45
311.8981,-58.71
311.9981,-57.3
312.0981,-57.02
312.1981,-57.02
312.2981,-56.92
312.3981,-57.39
312.4981,-58.43
312.5981,-57.02
312.6981,-57.2
312.7981,-56.83
312.8981,-57.39
312.9981,-58.05
313.0981,-57.77
313.1981,-57.49
313.2981,-56.36
313.3981,-56.54
313.4981,-58.9
313.5981,-57.2
313.6981,-54.66
313.7981,-54.19
313.8981,-55.98
313.9981,-55.7
314.0981,-55.04
314.1981,-55.51
314.2981,-57.3
314.3981,-57.39
314.4981,-57.11
314.5981,-58.52
314.6981,-60.12
314.7981,-58.43
314.8981,-59.18
314.9981,-58.24
315.0981,-56.92
315.1981,-58.05
315.2981,-56.83
315.3981,-55.04
315.4981,-55.6
315.5981,-56.83
315.6981,-56.26
315.7981,-55.98
315.8981,-55.51
315.9981,-56.07
316.0981,-57.11
316.1981,-58.71
316.2981,-58.8
316.3981,-57.58
316.4981,-56.17
316.5981,-56.64
316.6981,-56.07
316.7981,-56.26
316.8981,-55.89
316.9981,-57.02
317.0981,-58.05
317.1981,-60.03
317.2981,-58.9
317.3981,-57.67
317.4981,-58.52
317.5981,-58.24
317.6981,-55.89
317.7981,-55.42
317.8981,-56.83
317.9981,-56.54
318.0981,-57.3
318.1981,-57.96
318.2981,-57.3
318.3981,-57.39
318.4981,-58.33
318.5981,-57.77
318.6981,-57.77
318.7981,-56.73
318.8981,-57.49
318.9981,-58.52
319.0981,-57.86
319.1981,-57.58
319.2981,-56.45
319.3981,-54.76
319.4981,-55.32
319.5981,-55.04
319.6981,-55.98
319.7981,-55.79
319.8981,-55.04
319.9981,-55.13
320.0981,-57.77
320.1981,-58.43
320.2981,-58.24
320.3981,-59.84
320.4981,-59.84
320.5981,-59.37
320.6981,-56.64
320.7981,-56.45
320.8981,-56.17
320.9981,-58.05
321.0981,-57.77
321.1981,-57.3
321.2981,-58.14
321.3981,-58.8
321.4981,-58.43
321.5981,-58.33
321.6981,-58.43
321.7981,-58.05
321.8981,-57.67
321.9981,-56.83
322.0981,-57.2
322.1981,-55.79
322.2981,-56.73
322.3981,-56.73
322.4981,-55.79
322.5981,-57.58
322.6981,-58.8
322.7981,-58.24
322.8981,-59.09
322.9981,-57.39
323.0981,-56.26
323.1981,-55.7
323.2981,-56.54
323.3981,-55.98
323.4981,-56.17
323.5981,-56.36
323.6981,-56.64
323.7981,-57.3
323.8981,-58.05
323.9981,-57.11
324.0981,-58.05
324.1981,-58.33
324.2981,-58.14
324.3981,-57.96
324.4981,-57.02
324.5981,-58.05
324.6981,-57.39
324.7981,-57.11
324.8981,-57.02
324.9981,-55.42
325.0981,-55.51
325.1981,-56.26
325.2981,-57.3
325.3981,-57.58
325.4981,-57.86
325.5981,-57.49
325.6981,-57.02
325.7981,-57.11
325.8981,-56.07
325.9981,-55.6
326.0981,-56.64
326.1981,-56.36
326.2981,-56.83
326.3981,-57.58
326.4981,-56.73
326.5981,-57.67
326.6981,-58.33
326.7981,-57.39
326.8981,-56.83
326.9981,-58.24
327.0981,-57.39
327.1981,-58.14
327.2981,-58.24
327.3981,-56.26
327.4981,-55.23
327.5981,-54.19
327.6981,-55.32
327.7981,-56.17
327.8981,-58.05
327.9981,-59.18
328.0981,-59.18
328.1981,-59.18
328.2981,-59.46
328.3981,-58.9
328.4981,-58.99
328.5981,-58.33
328.6981,-56.64
328.7981,-56.26
328.8981,-56.07
328.9981,-56.45
329.0981,-56.92
329.1981,-56.64
329.2981,-56.26
329.3981,-56.07
329.4981,-57.02
329.5981,-57.2
329.6981,-57.49
329.7981,-58.33
329.8981,-58.33
329.9981,-58.71
330.0981,-58.24
330.1981,-59.84
330.2981,-58.52
330.3981,-56.83
330.4981,-57.77
330.5981,-58.14
330.6981,-57.3
330.7981,-57.86
330.8981,-57.67
330.9981,-57.39
331.0981,-57.67
331.1981,-56.83
331.2981,-56.73
331.3981,-57.77
331.4981,-57.2
331.5981,-57.02
331.6981,-56.45
331.7981,-55.89
331.8981,-56.36
331.9981,-56.54
332.0981,-56.73
332.1981,-57.39
332.2981,-57.77
332.3981,-58.43
332.4981,-58.62
332.5981,-58.8
332.6981,-57.02
332.7981,-55.89
332.8981,-55.79
332.9981,-55.79
333.0981,-56.07
333.1981,-55.32
333.2981,-56.54
333.3981,-57.58
333.4981,-56.45
333.5981,-57.11
333.6981,-58.24
333.7981,-57.3
333.8981,-58.71
333.9981,-58.8
334.0981,-58.52
334.1981,-57.49
334.2981,-56.64
334.3981,-56.92
334.4981,-57.02
334.5981,-57.39
334.6981,-58.14
334.7981,-57.58
334.8981,-56.73
334.9981,-57.67
335.0981,-58.62
335.1981,-58.9
335.2981,-58.43
335.3981,-57.86
335.4981,-58.33
335.5981,-58.14
335.6981,-56.54
335.7981,-57.11
335.8981,-57.96
335.9981,-56.64
336.0981,-56.17
336.1981,-58.14
336.2981,-57.96
336.3981,-56.73
336.4981,-57.2
336.5981,-57.67
336.6981,-58.33
336.7981,-58.62
336.8981,-57.49
336.9981,-57.77
337.0981,-58.8
337.1981,-57.3
337.2981,-56.45
337.3981,-57.02
337.4981,-57.39
337.5981,-57.39
337.6981,-58.52
337.7981,-58.52
337.8981,-57.86
337.9981,-57.02
338.0981,-56.54
338.1981,-57.67
338.2981,-56.83
338.3981,-56.36
338.4981,-56.64
338.5981,-59.27
338.6981,-57.67
338.7981,-57.67
338.8981,-57.58
338.9981,-58.62
339.0981,-56.73
339.1981,-57.02
339.2981,-58.8
339.3981,-59.37
339.4981,-57.2
339.5981,-56.73
339.6981,-56.64
339.7981,-57.3
339.8981,-57.3
339.9981,-57.96
340.0981,-56.92
340.1981,-57.49
340.2981,-58.71
340.3981,-58.52
340.4981,-57.58
340.5981,-58.8
340.6981,-59.56
340.7981,-57.67
340.8981,-57.77
340.9981,-55.98
341.0981,-54.94
341.1981,-54.76
341.2981,-55.32
341.3981,-55.6
341.4981,-57.2
341.5981,-58.71
341.6981,-57.86
341.7981,-57.96
341.8981,-58.71
341.9981,-58.33
342.0981,-57.86
342.1981,-57.39
342.2981,-57.11
342.3981,-57.02
342.4981,-55.79
342.5981,-55.98
342.6981,-56.45
342.7981,-56.92
342.8981,-56.64
342.9981,-58.05
343.0981,-57.2
343.1981,-57.67
343.2981,-59.65
343.3981,-58.71
343.4981,-57.3
